smiles,logits
CC(C)CNC(=O)C1CCN(Cc2ccc(C(F)(F)F)cn2)CC1,0.2261229008436203
COCc1n[nH]c(CN2CCC(Cc3ccc(CCNS(=O)(=O)c4ccncc4)cc3)CC2)n1,0.3281969428062439
COCC(=O)NC1CCC(OCc2ccncc2)C(Oc2ccc(C(=O)c3cnc[nH]3)cc2)CC1,0.594940185546875
COC(C)(C)n1ncc(NC(=O)NCC(CC2CC2)C2(CC(=O)Nc3cccc(C)c3)CC2)n1,0.19939416646957397
CNC(=O)c1cnc(N(C)C)nc1OC1CCC(CNC(=O)c2cccn2CCOC)CC1,0.2813868820667267
NC(=O)c1cccc(NCc2ccc3[nH]ccc3c2)c1CN1CCOCC1,0.6236689686775208
Cc1cc(C)n(CCCNC(=O)N2CCCC(F)(C(=O)N3CCCC3)C2)c1,0.04740916192531586
CC(C)Oc1cc(C(=O)OC(O)C(=O)N2CCC(O)CC2)c[nH]1,0.1557891070842743
CC(=O)NCc1ccc(C(=O)OCC(=O)Nc2cc(CCOc3ccc(C(N)=O)[nH]3)co2)cc1,0.3396996259689331
CN(C)CCN(C1C=C(OC(F)(F)F)C=CC=C2OCCN(CC1)S2(=O)=O)C1CCOCC1,0.3343924582004547
CS(=O)(=O)N1CCC(N2CC(OCCNC(=O)CN3CCN(C4CCN(c5cnc[nH]5)CC4)C3)C2)N1,0.3625188171863556
CC(C)C(=O)N(C)c1ccc(NC(=O)C2=CC=C(N(C)C)N=NS2)cc1,0.3705000579357147
CS(=O)(=O)NC1CCCCC1Nc1ccc(CCCCNc2ccncn2)nc1-c1ccc(Br)cc1,0.413802832365036
Cc1cccc(NC(=O)NCc2cnn(C)c2)n1,0.19504736363887787
COc1cccc(C(=O)NCCCCn2ccc(CCC(=O)NCCCNc3cccnn3)n2)c1,0.1833491027355194
CC(C)(C)Oc1cc(CN2CCN(c3ccccc3)CC2)ccc1-c1ccc(NCCNc2ccccc2)nc1,0.09081124514341354
CC1CN(C(=O)NCCc2ccc(F)c(F)c2)N2N=C(CF)C=NN12,0.4890105426311493
CCS(=O)(=O)c1ccc(Cl)cc1C(=O)N1CCC(CCN(CC2CC2)C(=O)c2ccccn2)N(c2cc(C(F)(F)F)nc(C)n2)CC1,0.3784126043319702
C#CCCN1CCN(CCCN2CCCS2(=O)=Cc2ccc(C#C)cc2)CC1C(=O)OC1CCCC1,0.5719733238220215
Nc1cc(CNCCc2ccc(CC3CCN(CC4CCCO4)CC3)cc2)cc(-c2ncccn2)n1,0.3547024726867676
CC(C)(F)c1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(N2CCOCC2)c1,0.3435837924480438
CC1COc2cc(NC(=O)c3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc21,0.31703606247901917
CN(CCOC1CN(C2CCN(S(C)(=O)=O)CC2)C1)Cc1ccc(S(=O)(=O)N(C)C)cn1,0.3560335040092468
COc1cccnc1CN1CCC(N2CC(OCc3noc(C4CCNC4)n3)CC2C(N)=O)CC1,0.5475953221321106
COC1CCN(S(=O)(=O)c2cn(C)c(S(=O)(=O)NCC3CC3)n2)C1,0.14659865200519562
CCS(=O)(=O)N1CCC(CCOc2ccc(C(=O)N3CCCC(OCCOCc4cccnc4)CC3)cc2)CC1,0.23043709993362427
CCS(=O)(=O)N1CCC2(CO)C(Oc3ccc(OC)cc3)CC2O1,0.16953514516353607
CS(=O)c1cccc(-c2nc(-c3cccc(NS(C)(=O)=O)c3)no2)c1,0.6344797611236572
O=C(Cc1ccccc1)N1CCC(Nc2ncnc3[nH]ccc23)CC1Cc1ccccc1,0.7109083533287048
CCC(Oc1c(Oc2ccnnc2)cccc1S(=O)(=O)N(CC)CC)S(=O)(=O)O,0.21937374770641327
Cc1cccc(C(=O)NCC(O)C(=O)Nc2cccc(-c3nccc4c3CCNC4=O)n2)n1,0.4178009033203125
Cc1cnc(S(=O)(=O)N2CCC(n3c(C)cnc3-c3ccccc3-n3ccnc3C)N=N2)cn1,0.43042442202568054
CCOCCOCC(N(C)C)N(CCOC)C1CCN(CCOc2ccccc2)CC1,0.3047756254673004
COCCn1ccnc1N1CCC(CCOc2ccc(CCNC(=O)c3cn[nH]c3)cc2)CC1,0.43930765986442566
Cc1ccc(C(F)(F)F)cc1C1=CC(=O)C12CCN(C(=O)c1cnc3[nH]ncc3c1)CC2,0.3150390386581421
COCCc1noc(NC(=O)NCC2(c3noc(-c4ccc(OC)c(Cl)c4)n3)CC2)n1,0.5011840462684631
COC(=O)CCN(CC(F)F)C1CCN(CCOc2ccc(F)cc2F)CCN(C(=O)c2ncn(C)n2)CC1,0.32952257990837097
COCc1nc(-c2ccncc2)nn1CCN(C)C(=O)COc1ccc(OC(F)(F)F)cc1,0.14499108493328094
COCCN(C)C(=O)c1ccc(CCCOCc2ncnc3[nH]ccc23)nc1,0.4317386746406555
COc1cccc(-c2noc(CCC3CCN(CCC(=O)c4coc(-c5cccnc5)n4)CCO3)c2O)c1,0.4325827658176422
Cn1cc(F)c2c1C1(CCN(C(=O)c3cnc4[nH]ncc4c3)CC1)C(=O)N2Cc1ccccc1,0.2965957224369049
CC(C)N(CC(=O)Nc1ccccc1)C1CN(C(=O)Nc2ccncc2)CC1COCc1ccccc1,0.41178712248802185
O=C(Cn1cc(Cl)c(C(=O)Nc2ccc(-c3ccnc4[nH]c(=O)[nH]c34)cn2)n1)C(=O)C1CC1,0.6546890735626221
CN(C)C(=O)N1CCC(c2nc(CCOCC3CCOCC3)no2)CC1N(C)C,0.2368883341550827
O=C(c1cccc(NC(=O)C2CCN(S(=O)(=O)c3cn[nH]c3)C2)c1)c1ccnc2[nH]c(=O)[nH]c12,0.22017154097557068
COc1ccc(CNCCC(=O)N2CCC(Cc3ccc(CCNC(=O)NCc4ccn[nH]4)cc3)CC2)cc1,0.2685319185256958
N#Cc1ccc(C(N)=O)cc1N1CCC(Cc2ccc3nccnc3c2)CC1,0.4221138060092926
O=C(NCCCc1ccc(C(=O)c2cnc[nH]2)cc1)c1ccc(C(=O)c2ccnc(-c3ccncc3)c2)nn1,0.43796950578689575
CC(O)CCNC(=O)NC1CCC(C(=O)Nc2cc(C(=O)NC3CC3)no2)CC1,0.16700823605060577
Cc1cc(NC(=O)c2ccc(C#N)cc2)ccn1,0.36506131291389465
Cc1noc(-c2cccnc2Oc2cccnc2NC2CCN(C(=O)NCCO)C2)n1,0.4989209771156311
CCNc1ccc(CN2CCC(=O)N(CCCO)C2)cn1,0.06260882318019867
CC1CCC(NC(=O)Nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2OCC(N)=O)CC1,0.3338928520679474
COCCC(C)(C)C(=O)NC1CCC(OCCN(c2ccncn2)C2CCOCC2)C1,0.15371191501617432
COc1cccnc1OC1(CCc2ccc(OCc3c(C)noc3C)c(OC3(C)CCCC3)n2)CCCC1,0.6841515302658081
CCN1CCOc2ccccc2N(CC2CCCN(CC(F)F)C2)C1=O,0.1277429759502411
CCOCCCNC(=O)c1ccc(S(=O)(=O)NC2CCN(S(=O)(=O)c3cn[nH]c3)CC2)cc1,0.1364014595746994
CCn1c(CO)cc2c1C1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C(=O)N2Cc1ccccc1,0.23184286057949066
CC(C)n1ccc(OC2CCN(CCCNc3ccc(Oc4cccnc4)nc3)CC2)c1,0.46851199865341187
CC(CNc1ccc(C(=O)NCC2CCOC2)cn1)NCC(=O)NCC1CCCOC1,0.29265332221984863
O=S1(=O)C(c2ccnc3[nH]ccc23)=CC=CCc2cnc(C3CCOCC3)nc2C2CCCCN21,0.6232931017875671
