COc1cc(Nc2cccnc2)cc(N)c1OCC(=O)Nc1ccc(NCc2cccnc2)nc1,DDR1-GENTRL-000027,True
C=CCN(CC(=O)N1CCN(c2cc(-c3ccc(F)cc3)n[nH]2)CC1)c1cc(OC)ccc1OC(F)F,DDR1-GENTRL-000028,True
COC1=CC=CC2=CC(=C1)N(CCOc1ccc(NCc3cnn(CC4CCCC4)c3)cc1)C(=O)N2,DDR1-GENTRL-000029,True
Nc1ccc(CNC(=O)N2CCC(CC3CC3)(NC(=O)C3CCCC3)CC2)cn1,DDR1-GENTRL-000030,True
O=S(=O)(NC1CCC(CCc2nc(CCOCc3cccnc3)no2)CC1)c1cccnc1,DDR1-GENTRL-000031,True
CC1CC(CCc2ccc(NC(=O)C3CC3)nc2)C(=O)N1,DDR1-GENTRL-000032,True
COCC(=O)Nc1ccc(C)cc1C(=O)Nc1cc(-c2cc(COCC3CC3)on2)no1,DDR1-GENTRL-000033,True
Cc1noc(NC(=O)NCCOc2ccnc(NC(=O)N(C)CCOCC3CCOCC3)c2)n1,DDR1-GENTRL-000034,True
O=C(Nc1cccc(F)c1)c1ccnc(CN2CCCC2)n1,DDR1-GENTRL-000035,True
CC(C)c1cn(C2CCN(S(=O)(=O)c3ccc(S(C)=O)cc3)CC2)nn1,DDR1-GENTRL-000037,True
CCC(NC(=O)c1ncnc2[nH]ccc12)C1CCCC1,DDR1-GENTRL-000038,True
CNS(=O)(=O)Cc1ccc(OCc2nc(CS(=O)(=O)NCc3cccnc3)no2)cc1,DDR1-GENTRL-000039,True
COCCCOc1cc(NC(=O)NCCc2ncn(CCOC)c2CCN)ncc1Br,DDR1-GENTRL-000041,True
CN(C)CC(=O)N1CCC(c2cc(C(=O)NCCN(C3CCOCC3)C3CCCN(S(C)(=O)=O)C3)ncn2)C1,DDR1-GENTRL-000042,True
CS(=O)(=O)NCC(CC(=O)Nc1cn[nH]c1)c1ccc(S(=O)(=O)NCC2CC2)cc1,DDR1-GENTRL-000043,True
CC(=O)NC1CCN(C(=O)c2cccc3cn[nH]c23)CC1,DDR1-GENTRL-000044,True
COC(=O)c1ccc2c(c1)CC(Nc1ncnc3[nH]ccc13)(C(F)(F)F)C2,DDR1-GENTRL-000045,True
CC(=O)N1CCC(OCCOCc2ccc(C(=O)NCCN(C3CC3)C3CC3)cc2)C1,DDR1-GENTRL-000046,True
CN(C)CCN(CCc1ccncc1)C1CCN(S(=O)(=O)N(Cc2ccccc2)Cc2ccccn2)CC1,DDR1-GENTRL-000047,True
Cc1cc(Br)cc2c1C1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C(=O)N(C(C)C)C2,DDR1-GENTRL-000048,True
COCCS(=O)(=O)Nc1cc(C(=O)Nc2ccc(-c3ncn[nH]3)cc2)ncn1,DDR1-GENTRL-000049,True
COCCN1CCC(N(CCNCC(=O)c2ccc(N(C)C)nn2)CC2CCNCC2)CC1,DDR1-GENTRL-000050,True
CNC(=O)c1ccnc(OC2CCCN(C(=O)c3ccccn3)C2)c1C,DDR1-GENTRL-000051,True
Cc1noc(C)c1CCC(=O)N1CCC(CCc2ccc(C(=O)NCCc3cnn(Cc4ccccc4)c3)cn2)N1,DDR1-GENTRL-000052,True
O=C(NC1C2CC3CC1CC(Nc1cccc(F)c1)(C3)C2)c1cnc2[nH]ncc2c1,DDR1-GENTRL-000053,True
Cn1cc(C(=O)Nc2ccccc2OCCc2ccc(CCNC(=O)c3cnc[nH]3)cc2)cn1,DDR1-GENTRL-000055,True
CC(CCc1ccn(C)n1)NC(=O)Nc1cccc(OCC(F)(F)F)c1,DDR1-GENTRL-000056,True
CCS(=O)(=O)c1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)c(Br)c1,DDR1-GENTRL-000057,True
Cc1noc(C2CCN(c3ccnc4[nH]c(=O)[nH]c34)CC2)c1C1CC1,DDR1-GENTRL-000058,True
CN1CCN(c2ccnc3[nH]ccc23)CCN1S(=O)(=O)c1ccoc1,DDR1-GENTRL-000059,True
COCC(=O)Nc1cccc(CNC(=O)NCC(COC)C2CCOCC2)n1,DDR1-GENTRL-000060,True
O=C(c1ccc2[nH]ncc2c1)N1CCN(c2ccc3c(c2)CN(c2ccccc2)CC3O)CC1,DDR1-GENTRL-000061,True
COc1ccncc1NC(=O)NCc1cc(OCC2CC2)ccn1,DDR1-GENTRL-000063,True
Cc1cccc(OCC(=O)NCCC2CCN(CCCc3ccc4[nH]ncc4c3)CC2)c1,DDR1-GENTRL-000064,True
COCc1cnc(S(=O)(=O)N(CCOCC2CCOCC2)Cc2ccncc2)cc1C,DDR1-GENTRL-000065,True
O=C(NCC1CCCC1)c1ccc(CC2CCN(C(=O)N3CCOCC3)C2)nn1,DDR1-GENTRL-000066,True
CCOC(=O)C1(c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2Cl)CC1,DDR1-GENTRL-000067,True
CN(CCN(Cc1ccccc1N(C)C)C1CCN(Cc2ccncc2F)CC1)Cc1ccccc1,DDR1-GENTRL-000068,True
CSc1cc(C(=O)Nc2cnn(CC3CC3)c2)ccc1C,DDR1-GENTRL-000069,True
O=C(COc1ccccc1NC(=O)CN1CCOCC1)Nc1nc(-c2ccncc2)no1,DDR1-GENTRL-000070,True
CC(=O)OC1CCN(c2ccnc(C(C)C)c2)C(C)N1,DDR1-GENTRL-000071,True
COCCS(=O)(=O)N1CCC(CCc2cc(CCC(=O)Nc3cc(C)on3)on2)CC1,DDR1-GENTRL-000072,True
O=C(Nc1cc(CN2CCN(C3CCOCC3)CC2)ccc1Br)c1cccc(C(F)(F)F)c1,DDR1-GENTRL-000073,True
COCCCNC(=O)NC1(CCOC)CCN(c2ccc(COc3cc(N)n[nH]3)cn2)C1,DDR1-GENTRL-000075,True
CC(C)C1CCN(c2cn[nH]c2-c2ccc(C(N)=O)[nH]2)C1,DDR1-GENTRL-000076,True
CCCn1ncc(C(=O)Nc2cnn(CCCc3ccc4c(c3)OCCO4)n2)c1Cn1c(C)cc2nccn21,DDR1-GENTRL-000078,True
Cn1cccc1C(=O)NCCc1nccc2c1CCNC2=O,DDR1-GENTRL-000079,True
COc1cc(Br)c(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Cl,DDR1-GENTRL-000080,True
COCCCNC(=O)CN1CCCN(C(=O)CCC(=O)Nc2ccc(C)cn2)CC1,DDR1-GENTRL-000081,True
CCNC(=O)Nc1ccc(OCCN(C)C(=O)c2ccc(N(C)C)nc2)cc1OCC,DDR1-GENTRL-000082,True
CN(CCc1cccnc1)C1CCCN(C(=O)CCCC(F)(F)Cc2cccnc2)CC1,DDR1-GENTRL-000083,True
CC(C)CN(C)CCOc1cc(F)cc(OCC(=O)Nc2c[nH]cn2)c1,DDR1-GENTRL-000084,True
C=CCCCN1CCC(N(CCNC(=O)c2nc(OC)ccc2OC)CC2CCCC2)CC1,DDR1-GENTRL-000085,True
Nc1cc(S(=O)(=O)N2CC(COCCc3ccccc3NCc3ccncc3)N=N2)cc(Cn2ccnc2)n1,DDR1-GENTRL-000086,True
COc1ccc(-c2cc(N3CCCCC(CCc4nc(CCCc5ccc(N(C)C)cc5)no4)C3)[nH]n2)cc1,DDR1-GENTRL-000087,True
CN1CCN(CCOCCO)CCN(CCN(C)CC(O)Cc2ccnc(N3CCCCC3)n2)CC1,DDR1-GENTRL-000088,True
CS(=O)(=O)NC1CCC(Oc2cnc(SC(F)F)c(Br)c2)CC1,DDR1-GENTRL-000089,True
COCC1=CC=C(N2CCOCC2)C(=O)N(Cc2cccc(C(F)(F)F)c2)C=C1,DDR1-GENTRL-000090,True
CCCOc1ccc(OCC)c(S(=O)(=O)N2CCC(c3nnnn3CC3CC3)C2)n1,DDR1-GENTRL-000091,True
CN1CCN(Cc2ccc(NC(=O)c3ccc4c(ccc(=O)n4C)c3)cc2C(F)(F)F)CC1,DDR1-GENTRL-000092,True
CC(=O)Nc1ccc(CC(=O)NCc2ccc(CCNC(=O)c3cnn(CC(C)C)c3)cc2)cn1,DDR1-GENTRL-000093,True
COCCC(=O)NC1CCCC(C(=O)NCCCc2cc(-c3ccncc3)n[nH]2)CC1,DDR1-GENTRL-000094,True
Cc1cc(C#N)ccc1NCCCc1ccc(NCCCNS(=O)(=O)c2ccncc2)cc1,DDR1-GENTRL-000095,True
NC(=O)COc1ccc(N2CCC(OCc3cccc(S(N)(=O)=O)n3)C2)nc1,DDR1-GENTRL-000096,True
CN(C)CCN(C(=O)N(CCNC(=O)Cc1ccc(F)cc1)C1CCOCC1)c1ccncn1,DDR1-GENTRL-000097,True
CC(=O)N1CCC(CCCc2ccc(CN3CCC(F)(CCC(=O)c4cnc[nH]4)CC3)cc2)CC1,DDR1-GENTRL-000098,True
CN(C)CCNc1ccc(Nc2ccncn2)cc1NCCN(C1CCOCC1)C1CCOCC1,DDR1-GENTRL-000099,True
Cc1cc(Cl)cc(NC(=O)c2cc(Nc3cnc(C4CC4)cn3)cc(C(F)(F)F)c2)c1,DDR1-GENTRL-000100,True
Cc1cc(F)ccc1N1CCC(CCOCc2ccnc(Nc3ccc(F)c(COC4CCC4)c3)c2)CC1,DDR1-GENTRL-000101,True
COc1ccc(OC)c(S(=O)(=O)N2CCCC(NCc3noc(-c4cnccn4)n3)C2)c1,DDR1-GENTRL-000102,True
CN(C)CC1(Oc2nccc(CNC(=O)COCC3CCC3)n2)CC1,DDR1-GENTRL-000103,True
COCCN1CCC(N(CCNc2ncccc2OC)C(=O)Nc2cccnc2)C1,DDR1-GENTRL-000104,True
Cc1ccnc(N2CCC(CNc3cccc(N(C)C)c3)C2)n1,DDR1-GENTRL-000105,True
COCCOCc1cccc(CN2CCC(CCOC)(N3CCOCC3)CC2)n1,DDR1-GENTRL-000106,True
COCCNS(=O)(=O)c1cccc(Oc2cccc(CCc3noc(C)n3)n2)n1,DDR1-GENTRL-000107,True
CN(C)C(=O)C1CN(c2ccccc2)CC1Nc1ccnc2[nH]c(=O)[nH]c12,DDR1-GENTRL-000108,True
N#Cc1cccc(C(=O)Nc2ccc(-c3ccnc4[nH]c(=O)[nH]c34)cn2)c1Oc1ccc2[nH]ncc2c1,DDR1-GENTRL-000109,True
Cc1cccc(CCCCCN(C(=O)CC2CCCC2)C2CCCC2)c1-c1cccnc1,DDR1-GENTRL-000110,True
COCCCn1ccnc1C(=O)NC(CC1CCN(C(=O)c2cncnc2)CC1)C(=O)NC(C)COC1CCC1,DDR1-GENTRL-000111,True
CCOCc1ccc(OCC(C2CCCN(C)CC2)N2CCC(CCO)CC2)cn1,DDR1-GENTRL-000112,True
COCCC(=O)c1ncc(C(=O)N(C)C)cc1OCCN(C)C(=O)N(C)C(=O)CCOC,DDR1-GENTRL-000113,True
CC(OCCN(C)C(=O)C1CCCCC1)C1CCCN(C(=O)C(C)(O)COc2ccccn2)C1,DDR1-GENTRL-000114,True
O=C(c1cnc2[nH]ncc2c1)N1CCC2(CC1)C(=O)N(Cc1ccc(F)cc1)C(=O)N2Cc1cccc(F)c1,DDR1-GENTRL-000115,True
Cc1noc(C2CCOc3c(cccc3OC(F)(F)Cl)Oc3ccccc3CCCN2C)n1,DDR1-GENTRL-000116,True
COCCCn1cc(CN2CCC(CCc3nc(-c4ccccn4)n[nH]3)CC2)cn1,DDR1-GENTRL-000117,True
Cc1nc(CC(=O)N(C)C)cc(OCCC2CCN(C(=O)CN(C)Cc3cc(Cl)ccc3F)C2)n1,DDR1-GENTRL-000118,True
NC1=CC=C(C2CCCCN2S(=O)(=O)Nc2cc(CCOC3CCCC3)ncc2C(=O)NC2CCCCC2Nc2ccncn2)CC1,DDR1-GENTRL-000119,True
COc1ccc(-c2nccc3c2CCNC3=O)cc1NC(=O)N1CCCCC1C(=O)NC1CCC(Oc2cccnc2)CC1c1ccnnc1,DDR1-GENTRL-000120,True
COc1ccc(C(C)NCCC(C)(O)CC2CCN(CCc3ncnc4[nH]ccc34)CC2)cc1,DDR1-GENTRL-000121,True
COCCC(=O)NC1(CCOC)C(C(=O)NCc2ccc3[nH]ncc3c2)C12CCOCC2,DDR1-GENTRL-000122,True
NC(=O)NCCN(C(=O)Nc1cn(CCCNC(=O)C2CC2)cn1)C1CC1,DDR1-GENTRL-000123,True
NC(=O)C1(c2ccccc2)CCc2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc21,DDR1-GENTRL-000124,True
CNc1cccc(NC(=O)c2ccc3c(c2)CCCN3)c1,DDR1-GENTRL-000125,True
CNc1ccc(C)c(C2CCOCC2)c1NC(=O)c1ccnc(OC2CC(C)C2)c1,DDR1-GENTRL-000126,True
CCNC(=O)NCC#Cc1ccc(Oc2ccc(C(=O)NCCNC(=O)NC)nn2)cc1,DDR1-GENTRL-000128,True
COCc1nc(NC(=O)Nc2cnc(Nc3cccnc3)nc2C)no1,DDR1-GENTRL-000129,True
CNC(=O)Nc1cccc(C(=O)Nc2cc(CNC(=O)Nc3ccc(C)nc3N)no2)c1,DDR1-GENTRL-000130,True
CN1CCN(Cc2ccc(C(=O)Nc3ccc4c(c3)CCC4=O)cc2C(F)(F)F)CC1,DDR1-GENTRL-000131,True
COCCS(=O)(=O)N1CCC(Cc2ccc(CCNc3cn[nH]c3)cc2)CC1,DDR1-GENTRL-000132,True
CN1CCc2c(ccc(F)c2C(F)(F)F)C12CCN(C(=O)c1ccc3[nH]ncc3c1)C2,DDR1-GENTRL-000133,True
COCCCS(=O)(=O)N1CCC(N(CCNS(=O)(=O)c2cccnc2)C2CCCC2)CC1,DDR1-GENTRL-000134,True
CC(C)Oc1cccc(OCC(=O)NCCC(=O)NCC(=O)Nc2ccncn2)c1,DDR1-GENTRL-000135,True
COCCNC(=O)c1nc(C)c(C(=O)OC)c(CCN(C)C(=O)COC)n1,DDR1-GENTRL-000136,True
Cc1cc(C(=O)Nc2cccc(C(F)(F)F)n2)cn1C1CC1,DDR1-GENTRL-000137,True
CC(=O)NC(=O)NC(=O)c1cccc(C(=O)NCC(=O)Nc2ccn[nH]2)c1,DDR1-GENTRL-000138,True
COCCc1noc(NCCOC2CCN(S(=O)(=O)C(C)C)CC2)n1,DDR1-GENTRL-000139,True
CC(C)CN(c1cn[nH]c1)S(=O)(=O)N1CCC(CC2CC2)(NCc2cn[nH]c2)CC1,DDR1-GENTRL-000140,True
Cc1noc(C)c1CCC(=O)Nc1ccc(CCNCCNC(=O)c2cccnc2)cn1,DDR1-GENTRL-000141,True
Cc1cnc(NC(=O)CC2CCCO2)nc1C,DDR1-GENTRL-000142,True
CC1CN(c2ccccc2)C2(CCN(C(=O)c3cnc4[nH]ncc4c3)CC2)C1=O,DDR1-GENTRL-000143,True
CN(CC(=O)NC1CCN(c2ccccc2)C1)c1ccccn1,DDR1-GENTRL-000144,True
O=C(CS(=O)(=O)c1ccc(Br)cc1)c1ccc(=O)[nH]n1,DDR1-GENTRL-000145,True
CN1CCN(Cc2ccc3cccnc3n2)CCN1Cc1cccnc1,DDR1-GENTRL-000146,True
CNc1cc(CNC(=O)Nc2cnn(CC3CC3)c2)ccc1Cl,DDR1-GENTRL-000147,True
COCCc1cc(CNc2cc(C(=O)NC3CN(S(=O)(=O)c4ccc(OC)cc4)C3)no2)on1,DDR1-GENTRL-000148,True
Cc1cc(C)n(CCNC(=O)N2CCc3ccccc3C2)c1,DDR1-GENTRL-000149,True
COCC1(OCC(=O)NC(CC2CCCCC2)C(=O)c2cnc[nH]2)CC1OC,DDR1-GENTRL-000150,True
Cc1ccc(CC(C)NC(=O)C(NC(=O)CCc2c(C)noc2C)C(=O)c2cccnc2)cc1,DDR1-GENTRL-000151,True
Cc1ccc(CNC(=O)N2CCN(c3ccnc4[nH]cnc34)CC2)c(C(F)(F)F)c1,DDR1-GENTRL-000152,True
COCCCNC(=O)c1ccc(C(=O)N2CCC(CCCc3ccc(CCNCC(=O)c4cnc[nH]4)cc3)CC2)cc1,DDR1-GENTRL-000153,True
CCOc1cc(CN2CCC(N3CCC(Oc4cn(CC(=O)c5cnc[nH]5)nn4)C3)C2)cc(CC)c1CCN1CCOCC1,DDR1-GENTRL-000154,True
COCCOc1ccccc1CN1CCC(CC(=O)NCCNc2ccccn2)CC1,DDR1-GENTRL-000155,True
O=C(NCc1cc[nH]n1)Nc1ccc(OCCC2CCN(C(=O)CCc3cccc(F)c3)CC2)cc1,DDR1-GENTRL-000156,True
COCc1cc(C)c(CN(C)CCc2ccc(CC3CCN(S(=O)(=O)c4cn(C)cn4)C3)nn2)cn1,DDR1-GENTRL-000157,True
COCCC(=O)NCC1(NC(=O)Nc2cc(-n3nc(C)cc3Cl)ccc2F)CC1,DDR1-GENTRL-000158,True
COCCC1(Nc2ccnc3[nH]cnc23)CCN(C(=O)Nc2ncccc2NC(=O)COC)C1,DDR1-GENTRL-000159,True
CCc1ccc2ncc(C(=O)Nc3cccc(NC(=O)C4CC4)c3)n2c1,DDR1-GENTRL-000160,True
COCCCn1nc(C)c(SC)c1CCNC(=O)c1cc(NC(=O)NC2CC2)cnc1N1CCOCC1,DDR1-GENTRL-000161,True
O=S(=O)(c1n[nH]c(-c2cnccn2)n1)c1cccnc1S(=O)(=O)N1CCCC1,DDR1-GENTRL-000162,True
CN(C)CC1CCC1Oc1cccc(NC(=O)NC2CCC(OCCN(C)C(=O)c3cnc[nH]3)C2)c1,DDR1-GENTRL-000163,True
Cc1cc(C)c(C(=O)NC2(CNc3ccc4c(c3)CCC(=O)N4)CC2)cn1,DDR1-GENTRL-000165,True
Cc1noc(C)c1CNC(=O)c1cccc(N2CC3CCC2C3)c1,DDR1-GENTRL-000166,True
CS(=O)(=O)N(Cc1ccncn1)C1CCCN(C(=O)NCC(=O)Nc2ccncn2)C1,DDR1-GENTRL-000167,True
O=C(Nc1cccc(F)n1)NC1(CCc2ccc(F)cc2)CC1,DDR1-GENTRL-000168,True
O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2c(c1)CC(c1ccc(O)cc1)C2,DDR1-GENTRL-000169,True
COc1ccc(OC)c(CC(=O)NCC(=O)N(Cc2ccc(CC3CCN(C(=O)c4cn[nH]c4)CC3)cc2)C2CC2)c1,DDR1-GENTRL-000170,True
COCCn1cnnc1NC(=O)NCC1CCN(c2ccccc2NCc2cccnc2)CC1,DDR1-GENTRL-000171,True
O=C(Cn1ccc(N2CCC(CCOCCOCc3ccc(F)cc3)CC2)c1)C1CCOCC1,DDR1-GENTRL-000172,True
CCCNC(=O)N1CCN(C2CCOCC2)CC1N1CCOCC1,DDR1-GENTRL-000173,True
CCOC1CCN(C(=O)c2ccc(NC(=O)C3CC3)cn2)C1,DDR1-GENTRL-000174,True
CSc1ccc(S(=O)(=O)Nc2cnn(C)c2)nc1,DDR1-GENTRL-000175,True
COCc1ccc(CCNC(=O)N2CCC(Cc3ccc(CCNc4ccncn4)cc3)CC2)nc1,DDR1-GENTRL-000176,True
COCCn1cc(NC(=O)CCC2CCC(Oc3ccc(-c4cn(C)nc4C)nn3)C2)cn1,DDR1-GENTRL-000177,True
Cc1cc(C(=O)Nc2cncnc2C2CCCN2Cc2noc(COc3ccncc3)n2)co1,DDR1-GENTRL-000178,True
CC(C)CNC(=O)C1CCN(Cc2ccc(C(F)(F)F)cn2)CC1,DDR1-GENTRL-000179,True
COCc1n[nH]c(CN2CCC(Cc3ccc(CCNS(=O)(=O)c4ccncc4)cc3)CC2)n1,DDR1-GENTRL-000181,True
COCC(=O)NC1CCC(OCc2ccncc2)C(Oc2ccc(C(=O)c3cnc[nH]3)cc2)CC1,DDR1-GENTRL-000182,True
COC(C)(C)n1ncc(NC(=O)NCC(CC2CC2)C2(CC(=O)Nc3cccc(C)c3)CC2)n1,DDR1-GENTRL-000183,True
CNC(=O)c1cnc(N(C)C)nc1OC1CCC(CNC(=O)c2cccn2CCOC)CC1,DDR1-GENTRL-000184,True
NC(=O)c1cccc(NCc2ccc3[nH]ccc3c2)c1CN1CCOCC1,DDR1-GENTRL-000185,True
Cc1cc(C)n(CCCNC(=O)N2CCCC(F)(C(=O)N3CCCC3)C2)c1,DDR1-GENTRL-000186,True
CC(C)Oc1cc(C(=O)OC(O)C(=O)N2CCC(O)CC2)c[nH]1,DDR1-GENTRL-000187,True
CC(=O)NCc1ccc(C(=O)OCC(=O)Nc2cc(CCOc3ccc(C(N)=O)[nH]3)co2)cc1,DDR1-GENTRL-000188,True
CN(C)CCN(C1C=C(OC(F)(F)F)C=CC=C2OCCN(CC1)S2(=O)=O)C1CCOCC1,DDR1-GENTRL-000189,True
CS(=O)(=O)N1CCC(N2CC(OCCNC(=O)CN3CCN(C4CCN(c5cnc[nH]5)CC4)C3)C2)N1,DDR1-GENTRL-000190,True
CC(C)C(=O)N(C)c1ccc(NC(=O)C2=CC=C(N(C)C)N=NS2)cc1,DDR1-GENTRL-000191,True
CS(=O)(=O)NC1CCCCC1Nc1ccc(CCCCNc2ccncn2)nc1-c1ccc(Br)cc1,DDR1-GENTRL-000192,True
Cc1cccc(NC(=O)NCc2cnn(C)c2)n1,DDR1-GENTRL-000193,True
COc1cccc(C(=O)NCCCCn2ccc(CCC(=O)NCCCNc3cccnn3)n2)c1,DDR1-GENTRL-000194,True
CC(C)(C)Oc1cc(CN2CCN(c3ccccc3)CC2)ccc1-c1ccc(NCCNc2ccccc2)nc1,DDR1-GENTRL-000195,True
CC1CN(C(=O)NCCc2ccc(F)c(F)c2)N2N=C(CF)C=NN12,DDR1-GENTRL-000196,True
CCS(=O)(=O)c1ccc(Cl)cc1C(=O)N1CCC(CCN(CC2CC2)C(=O)c2ccccn2)N(c2cc(C(F)(F)F)nc(C)n2)CC1,DDR1-GENTRL-000197,True
C#CCCN1CCN(CCCN2CCCS2(=O)=Cc2ccc(C#C)cc2)CC1C(=O)OC1CCCC1,DDR1-GENTRL-000198,True
Nc1cc(CNCCc2ccc(CC3CCN(CC4CCCO4)CC3)cc2)cc(-c2ncccn2)n1,DDR1-GENTRL-000199,True
CC(C)(F)c1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(N2CCOCC2)c1,DDR1-GENTRL-000200,True
CC1COc2cc(NC(=O)c3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc21,DDR1-GENTRL-000202,True
CN(CCOC1CN(C2CCN(S(C)(=O)=O)CC2)C1)Cc1ccc(S(=O)(=O)N(C)C)cn1,DDR1-GENTRL-000203,True
COc1cccnc1CN1CCC(N2CC(OCc3noc(C4CCNC4)n3)CC2C(N)=O)CC1,DDR1-GENTRL-000204,True
COC1CCN(S(=O)(=O)c2cn(C)c(S(=O)(=O)NCC3CC3)n2)C1,DDR1-GENTRL-000205,True
CCS(=O)(=O)N1CCC(CCOc2ccc(C(=O)N3CCCC(OCCOCc4cccnc4)CC3)cc2)CC1,DDR1-GENTRL-000206,True
CCS(=O)(=O)N1CCC2(CO)C(Oc3ccc(OC)cc3)CC2O1,DDR1-GENTRL-000207,True
CS(=O)c1cccc(-c2nc(-c3cccc(NS(C)(=O)=O)c3)no2)c1,DDR1-GENTRL-000208,True
O=C(Cc1ccccc1)N1CCC(Nc2ncnc3[nH]ccc23)CC1Cc1ccccc1,DDR1-GENTRL-000209,True
CCC(Oc1c(Oc2ccnnc2)cccc1S(=O)(=O)N(CC)CC)S(=O)(=O)O,DDR1-GENTRL-000210,True
Cc1cccc(C(=O)NCC(O)C(=O)Nc2cccc(-c3nccc4c3CCNC4=O)n2)n1,DDR1-GENTRL-000211,True
Cc1cnc(S(=O)(=O)N2CCC(n3c(C)cnc3-c3ccccc3-n3ccnc3C)N=N2)cn1,DDR1-GENTRL-000212,True
CCOCCOCC(N(C)C)N(CCOC)C1CCN(CCOc2ccccc2)CC1,DDR1-GENTRL-000213,True
COCCn1ccnc1N1CCC(CCOc2ccc(CCNC(=O)c3cn[nH]c3)cc2)CC1,DDR1-GENTRL-000214,True
Cc1ccc(C(F)(F)F)cc1C1=CC(=O)C12CCN(C(=O)c1cnc3[nH]ncc3c1)CC2,DDR1-GENTRL-000215,True
COCCc1noc(NC(=O)NCC2(c3noc(-c4ccc(OC)c(Cl)c4)n3)CC2)n1,DDR1-GENTRL-000216,True
COC(=O)CCN(CC(F)F)C1CCN(CCOc2ccc(F)cc2F)CCN(C(=O)c2ncn(C)n2)CC1,DDR1-GENTRL-000217,True
COCc1nc(-c2ccncc2)nn1CCN(C)C(=O)COc1ccc(OC(F)(F)F)cc1,DDR1-GENTRL-000218,True
