COCCC(=O)c1ncc(C(=O)N(C)C)cc1OCCN(C)C(=O)N(C)C(=O)CCOC,DDR1-GENTRL-000113
CC(OCCN(C)C(=O)C1CCCCC1)C1CCCN(C(=O)C(C)(O)COc2ccccn2)C1,DDR1-GENTRL-000114
O=C(c1cnc2[nH]ncc2c1)N1CCC2(CC1)C(=O)N(Cc1ccc(F)cc1)C(=O)N2Cc1cccc(F)c1,DDR1-GENTRL-000115
Cc1noc(C2CCOc3c(cccc3OC(F)(F)Cl)Oc3ccccc3CCCN2C)n1,DDR1-GENTRL-000116
COCCCn1cc(CN2CCC(CCc3nc(-c4ccccn4)n[nH]3)CC2)cn1,DDR1-GENTRL-000117
Cc1nc(CC(=O)N(C)C)cc(OCCC2CCN(C(=O)CN(C)Cc3cc(Cl)ccc3F)C2)n1,DDR1-GENTRL-000118
NC1=CC=C(C2CCCCN2S(=O)(=O)Nc2cc(CCOC3CCCC3)ncc2C(=O)NC2CCCCC2Nc2ccncn2)CC1,DDR1-GENTRL-000119
COc1ccc(-c2nccc3c2CCNC3=O)cc1NC(=O)N1CCCCC1C(=O)NC1CCC(Oc2cccnc2)CC1c1ccnnc1,DDR1-GENTRL-000120
COc1ccc(C(C)NCCC(C)(O)CC2CCN(CCc3ncnc4[nH]ccc34)CC2)cc1,DDR1-GENTRL-000121
COCCC(=O)NC1(CCOC)C(C(=O)NCc2ccc3[nH]ncc3c2)C12CCOCC2,DDR1-GENTRL-000122
NC(=O)NCCN(C(=O)Nc1cn(CCCNC(=O)C2CC2)cn1)C1CC1,DDR1-GENTRL-000123
NC(=O)C1(c2ccccc2)CCc2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc21,DDR1-GENTRL-000124
CNc1cccc(NC(=O)c2ccc3c(c2)CCCN3)c1,DDR1-GENTRL-000125
CNc1ccc(C)c(C2CCOCC2)c1NC(=O)c1ccnc(OC2CC(C)C2)c1,DDR1-GENTRL-000126
COCCOC1(N(C)c2cnc(C(C)C)s2)CCCN(C(=O)COC(C)C)CCOCC1,DDR1-GENTRL-000127
CCNC(=O)NCC#Cc1ccc(Oc2ccc(C(=O)NCCNC(=O)NC)nn2)cc1,DDR1-GENTRL-000128
COCc1nc(NC(=O)Nc2cnc(Nc3cccnc3)nc2C)no1,DDR1-GENTRL-000129
CNC(=O)Nc1cccc(C(=O)Nc2cc(CNC(=O)Nc3ccc(C)nc3N)no2)c1,DDR1-GENTRL-000130
CN1CCN(Cc2ccc(C(=O)Nc3ccc4c(c3)CCC4=O)cc2C(F)(F)F)CC1,DDR1-GENTRL-000131
COCCS(=O)(=O)N1CCC(Cc2ccc(CCNc3cn[nH]c3)cc2)CC1,DDR1-GENTRL-000132
CN1CCc2c(ccc(F)c2C(F)(F)F)C12CCN(C(=O)c1ccc3[nH]ncc3c1)C2,DDR1-GENTRL-000133
COCCCS(=O)(=O)N1CCC(N(CCNS(=O)(=O)c2cccnc2)C2CCCC2)CC1,DDR1-GENTRL-000134
CC(C)Oc1cccc(OCC(=O)NCCC(=O)NCC(=O)Nc2ccncn2)c1,DDR1-GENTRL-000135
COCCNC(=O)c1nc(C)c(C(=O)OC)c(CCN(C)C(=O)COC)n1,DDR1-GENTRL-000136
Cc1cc(C(=O)Nc2cccc(C(F)(F)F)n2)cn1C1CC1,DDR1-GENTRL-000137
CC(=O)NC(=O)NC(=O)c1cccc(C(=O)NCC(=O)Nc2ccn[nH]2)c1,DDR1-GENTRL-000138
COCCc1noc(NCCOC2CCN(S(=O)(=O)C(C)C)CC2)n1,DDR1-GENTRL-000139
CC(C)CN(c1cn[nH]c1)S(=O)(=O)N1CCC(CC2CC2)(NCc2cn[nH]c2)CC1,DDR1-GENTRL-000140
Cc1noc(C)c1CCC(=O)Nc1ccc(CCNCCNC(=O)c2cccnc2)cn1,DDR1-GENTRL-000141
Cc1cnc(NC(=O)CC2CCCO2)nc1C,DDR1-GENTRL-000142
CC1CN(c2ccccc2)C2(CCN(C(=O)c3cnc4[nH]ncc4c3)CC2)C1=O,DDR1-GENTRL-000143
CN(CC(=O)NC1CCN(c2ccccc2)C1)c1ccccn1,DDR1-GENTRL-000144
O=C(CS(=O)(=O)c1ccc(Br)cc1)c1ccc(=O)[nH]n1,DDR1-GENTRL-000145
CN1CCN(Cc2ccc3cccnc3n2)CCN1Cc1cccnc1,DDR1-GENTRL-000146
CNc1cc(CNC(=O)Nc2cnn(CC3CC3)c2)ccc1Cl,DDR1-GENTRL-000147
COCCc1cc(CNc2cc(C(=O)NC3CN(S(=O)(=O)c4ccc(OC)cc4)C3)no2)on1,DDR1-GENTRL-000148
Cc1cc(C)n(CCNC(=O)N2CCc3ccccc3C2)c1,DDR1-GENTRL-000149
COCC1(OCC(=O)NC(CC2CCCCC2)C(=O)c2cnc[nH]2)CC1OC,DDR1-GENTRL-000150
Cc1ccc(CC(C)NC(=O)C(NC(=O)CCc2c(C)noc2C)C(=O)c2cccnc2)cc1,DDR1-GENTRL-000151
Cc1ccc(CNC(=O)N2CCN(c3ccnc4[nH]cnc34)CC2)c(C(F)(F)F)c1,DDR1-GENTRL-000152
COCCCNC(=O)c1ccc(C(=O)N2CCC(CCCc3ccc(CCNCC(=O)c4cnc[nH]4)cc3)CC2)cc1,DDR1-GENTRL-000153
CCOc1cc(CN2CCC(N3CCC(Oc4cn(CC(=O)c5cnc[nH]5)nn4)C3)C2)cc(CC)c1CCN1CCOCC1,DDR1-GENTRL-000154
COCCOc1ccccc1CN1CCC(CC(=O)NCCNc2ccccn2)CC1,DDR1-GENTRL-000155
O=C(NCc1cc[nH]n1)Nc1ccc(OCCC2CCN(C(=O)CCc3cccc(F)c3)CC2)cc1,DDR1-GENTRL-000156
COCc1cc(C)c(CN(C)CCc2ccc(CC3CCN(S(=O)(=O)c4cn(C)cn4)C3)nn2)cn1,DDR1-GENTRL-000157
COCCC(=O)NCC1(NC(=O)Nc2cc(-n3nc(C)cc3Cl)ccc2F)CC1,DDR1-GENTRL-000158
COCCC1(Nc2ccnc3[nH]cnc23)CCN(C(=O)Nc2ncccc2NC(=O)COC)C1,DDR1-GENTRL-000159
CCc1ccc2ncc(C(=O)Nc3cccc(NC(=O)C4CC4)c3)n2c1,DDR1-GENTRL-000160
COCCCn1nc(C)c(SC)c1CCNC(=O)c1cc(NC(=O)NC2CC2)cnc1N1CCOCC1,DDR1-GENTRL-000161
O=S(=O)(c1n[nH]c(-c2cnccn2)n1)c1cccnc1S(=O)(=O)N1CCCC1,DDR1-GENTRL-000162
CN(C)CC1CCC1Oc1cccc(NC(=O)NC2CCC(OCCN(C)C(=O)c3cnc[nH]3)C2)c1,DDR1-GENTRL-000163
CCOCCOCCn1nc2n(c1=O)CCN(S(=O)(=O)c1cscc1OC)CC2,DDR1-GENTRL-000164
Cc1cc(C)c(C(=O)NC2(CNc3ccc4c(c3)CCC(=O)N4)CC2)cn1,DDR1-GENTRL-000165
Cc1noc(C)c1CNC(=O)c1cccc(N2CC3CCC2C3)c1,DDR1-GENTRL-000166
CS(=O)(=O)N(Cc1ccncn1)C1CCCN(C(=O)NCC(=O)Nc2ccncn2)C1,DDR1-GENTRL-000167
O=C(Nc1cccc(F)n1)NC1(CCc2ccc(F)cc2)CC1,DDR1-GENTRL-000168
O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2c(c1)CC(c1ccc(O)cc1)C2,DDR1-GENTRL-000169
COc1ccc(OC)c(CC(=O)NCC(=O)N(Cc2ccc(CC3CCN(C(=O)c4cn[nH]c4)CC3)cc2)C2CC2)c1,DDR1-GENTRL-000170
COCCn1cnnc1NC(=O)NCC1CCN(c2ccccc2NCc2cccnc2)CC1,DDR1-GENTRL-000171
O=C(Cn1ccc(N2CCC(CCOCCOCc3ccc(F)cc3)CC2)c1)C1CCOCC1,DDR1-GENTRL-000172
CCCNC(=O)N1CCN(C2CCOCC2)CC1N1CCOCC1,DDR1-GENTRL-000173
CCOC1CCN(C(=O)c2ccc(NC(=O)C3CC3)cn2)C1,DDR1-GENTRL-000174
CSc1ccc(S(=O)(=O)Nc2cnn(C)c2)nc1,DDR1-GENTRL-000175
COCc1ccc(CCNC(=O)N2CCC(Cc3ccc(CCNc4ccncn4)cc3)CC2)nc1,DDR1-GENTRL-000176
COCCn1cc(NC(=O)CCC2CCC(Oc3ccc(-c4cn(C)nc4C)nn3)C2)cn1,DDR1-GENTRL-000177
Cc1cc(C(=O)Nc2cncnc2C2CCCN2Cc2noc(COc3ccncc3)n2)co1,DDR1-GENTRL-000178
CC(C)CNC(=O)C1CCN(Cc2ccc(C(F)(F)F)cn2)CC1,DDR1-GENTRL-000179
CN(C(=O)Nc1ccc2nsnc2c1)C1CCN(S(C)=O)CC1,DDR1-GENTRL-000180
COCc1n[nH]c(CN2CCC(Cc3ccc(CCNS(=O)(=O)c4ccncc4)cc3)CC2)n1,DDR1-GENTRL-000181
COCC(=O)NC1CCC(OCc2ccncc2)C(Oc2ccc(C(=O)c3cnc[nH]3)cc2)CC1,DDR1-GENTRL-000182
COC(C)(C)n1ncc(NC(=O)NCC(CC2CC2)C2(CC(=O)Nc3cccc(C)c3)CC2)n1,DDR1-GENTRL-000183
CNC(=O)c1cnc(N(C)C)nc1OC1CCC(CNC(=O)c2cccn2CCOC)CC1,DDR1-GENTRL-000184
NC(=O)c1cccc(NCc2ccc3[nH]ccc3c2)c1CN1CCOCC1,DDR1-GENTRL-000185
Cc1cc(C)n(CCCNC(=O)N2CCCC(F)(C(=O)N3CCCC3)C2)c1,DDR1-GENTRL-000186
CC(C)Oc1cc(C(=O)OC(O)C(=O)N2CCC(O)CC2)c[nH]1,DDR1-GENTRL-000187
CC(=O)NCc1ccc(C(=O)OCC(=O)Nc2cc(CCOc3ccc(C(N)=O)[nH]3)co2)cc1,DDR1-GENTRL-000188
CN(C)CCN(C1C=C(OC(F)(F)F)C=CC=C2OCCN(CC1)S2(=O)=O)C1CCOCC1,DDR1-GENTRL-000189
CS(=O)(=O)N1CCC(N2CC(OCCNC(=O)CN3CCN(C4CCN(c5cnc[nH]5)CC4)C3)C2)N1,DDR1-GENTRL-000190
CC(C)C(=O)N(C)c1ccc(NC(=O)C2=CC=C(N(C)C)N=NS2)cc1,DDR1-GENTRL-000191
CS(=O)(=O)NC1CCCCC1Nc1ccc(CCCCNc2ccncn2)nc1-c1ccc(Br)cc1,DDR1-GENTRL-000192
Cc1cccc(NC(=O)NCc2cnn(C)c2)n1,DDR1-GENTRL-000193
COc1cccc(C(=O)NCCCCn2ccc(CCC(=O)NCCCNc3cccnn3)n2)c1,DDR1-GENTRL-000194
CC(C)(C)Oc1cc(CN2CCN(c3ccccc3)CC2)ccc1-c1ccc(NCCNc2ccccc2)nc1,DDR1-GENTRL-000195
CC1CN(C(=O)NCCc2ccc(F)c(F)c2)N2N=C(CF)C=NN12,DDR1-GENTRL-000196
CCS(=O)(=O)c1ccc(Cl)cc1C(=O)N1CCC(CCN(CC2CC2)C(=O)c2ccccn2)N(c2cc(C(F)(F)F)nc(C)n2)CC1,DDR1-GENTRL-000197
C#CCCN1CCN(CCCN2CCCS2(=O)=Cc2ccc(C#C)cc2)CC1C(=O)OC1CCCC1,DDR1-GENTRL-000198
Nc1cc(CNCCc2ccc(CC3CCN(CC4CCCO4)CC3)cc2)cc(-c2ncccn2)n1,DDR1-GENTRL-000199
CC(C)(F)c1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(N2CCOCC2)c1,DDR1-GENTRL-000200
CNC(=O)C1CC(O)CN1C(=O)c1cc(C)cc2sc(C)cc12,DDR1-GENTRL-000201
CC1COc2cc(NC(=O)c3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc21,DDR1-GENTRL-000202
CN(CCOC1CN(C2CCN(S(C)(=O)=O)CC2)C1)Cc1ccc(S(=O)(=O)N(C)C)cn1,DDR1-GENTRL-000203
COc1cccnc1CN1CCC(N2CC(OCc3noc(C4CCNC4)n3)CC2C(N)=O)CC1,DDR1-GENTRL-000204
COC1CCN(S(=O)(=O)c2cn(C)c(S(=O)(=O)NCC3CC3)n2)C1,DDR1-GENTRL-000205
CCS(=O)(=O)N1CCC(CCOc2ccc(C(=O)N3CCCC(OCCOCc4cccnc4)CC3)cc2)CC1,DDR1-GENTRL-000206
CCS(=O)(=O)N1CCC2(CO)C(Oc3ccc(OC)cc3)CC2O1,DDR1-GENTRL-000207
CS(=O)c1cccc(-c2nc(-c3cccc(NS(C)(=O)=O)c3)no2)c1,DDR1-GENTRL-000208
O=C(Cc1ccccc1)N1CCC(Nc2ncnc3[nH]ccc23)CC1Cc1ccccc1,DDR1-GENTRL-000209
CCC(Oc1c(Oc2ccnnc2)cccc1S(=O)(=O)N(CC)CC)S(=O)(=O)O,DDR1-GENTRL-000210
Cc1cccc(C(=O)NCC(O)C(=O)Nc2cccc(-c3nccc4c3CCNC4=O)n2)n1,DDR1-GENTRL-000211
Cc1cnc(S(=O)(=O)N2CCC(n3c(C)cnc3-c3ccccc3-n3ccnc3C)N=N2)cn1,DDR1-GENTRL-000212
CCOCCOCC(N(C)C)N(CCOC)C1CCN(CCOc2ccccc2)CC1,DDR1-GENTRL-000213
